id,systemId,customerId,customerName,tenantId,entitlementSetId,orderId,lifecycleStatus,businessType,systemRole,solutionArea,subSolutionArea,dataCenterExternal,dataCenterInternal,createdOn,mainUrl
80cf5a03-8ec7-4b28-b9b4-a2fdfb4074c7,500288228,0000190852,Loves Travel Stops & Country Stores,744356082,179362610,506043122,Live,Production Tenant,Production,Business Technology Platform,BTP Other,Global,Global,2024-05-19,
fc556f84-6b08-47eb-baac-e11370a7d669,500221002,0000190852,Loves Travel Stops & Country Stores,743053283,179054676,240269541,Live,Production Tenant,Production,Business Technology Platform,BTP Other,Global,Global,2022-10-24,cockpit.btp.cloud.sap/cockpit/#/globalaccount/a7fbb5fc-080e-4e02-8d4f-21602d1b836c
ae906425-5162-40b0-b2e9-3cc6b24d427f,500219388,0000190852,Loves Travel Stops & Country Stores,742023726,,,Live,Test Tenant,Test,Business Technology Platform,SAP Build,Germany: Frankfurt,"Frankfurt 4 (CCEE eu-de-2b, CCS4 CCloud22, GCID Region EMEA, IMS EU2, SCP neo-eu2)",2021-08-23,ips-e45a156f8.dispatcher.eu2.hana.ondemand.com/?hc_reset#
ac0e8a5d-86a8-40fe-9add-6914ca2688b4,500213449,0000190852,Loves Travel Stops & Country Stores,742044318,,,Deleted,Test Tenant,Test,Business Technology Platform,SAP Build,"USA: Colorado Springs, CO","Colorado 1 (CCEE na-us-2a, CCS4 CCloud17, GCID Region AMER, IMS US2, SCP neo-us4)",2021-08-31,ips-x384eb337.dispatcher.us4.hana.ondemand.com/?hc_reset#
d1a53d1a-dec9-46b5-912a-deaf6b2e2cfd,500226015,0000190852,Loves Travel Stops & Country Stores,742848903,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,"USA: Sterling, VA","Sterling 1 (CCEE na-us-1a, CCIE na-us-101, CCS4 CCloud03, GCID Region AMER, HCM 27, IMS US1, SCP neo-us3 )",2022-08-15,aqjuptg6m.accounts.ondemand.com/admin
3fa081d7-d07e-4bcf-9106-afd79ad3666a,500226018,0000190852,Loves Travel Stops & Country Stores,744186794,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,Germany: Walldorf,"Walldorf 4 (CCEE eu-de-1d, CCS4 CCloud01, GCID Region EMEA, HCM 25, IMS EU1, SCP neo-eu1)",2024-03-20,ajw1juc4s.accounts.ondemand.com/admin
81aab455-8564-41fc-8043-b3f58137ac01,500255456,0000190852,Loves Travel Stops & Country Stores,745756659,,,Live,Test Tenant,Test,Business Technology Platform,SAP Build,"USA: Quincy, WA","MS Azure West US 2 (HCM 01 + 43 + 65 + 69 + 71, IMS US4, SCP CF cf-us20)",2025-08-18,ar9qqyyts.accounts.ondemand.com/admin
f8b5e564-64e8-4ead-b333-a5240af04535,500361303,0000190852,Loves Travel Stops & Country Stores,742243392,179008409,503105215,Deleted,Production Tenant,Production,Business Technology Platform,BTP Other,Global,Global,2023-10-31,
6cc95278-a06c-420d-ac1a-2737794b8fd2,500361304,0000190852,Loves Travel Stops & Country Stores,742243393,179008409,503105216,Deleted,Production Tenant,Production,Business Technology Platform,BTP Other,Global,Global,2023-10-31,
0b15feb5-4f4e-4009-86f9-9c7fa5168e7b,500190787,0000190852,Loves Travel Stops & Country Stores,746289811,179045129,506043231,Ready,Production Tenant,Production,Human Capital Management,Core HR and Payroll public,Global,Global,2026-01-02,
3f8df14b-8fe1-44a0-939f-e7baacdf2755,500571993,0000190852,Loves Travel Stops & Country Stores,746490352,179471211,506043210,Live,Production Tenant,Production,Business Technology Platform,BTP Other,Global,Global,2026-02-20,
2c4ef01d-292c-42ed-a189-f40b1e8f7ec9,500577844,0000190852,Loves Travel Stops & Country Stores,746490353,179471211,240269541,Live,Production Tenant,Production,Other,Others,Global,Global,2026-02-20,
9e0aac45-954a-4100-8959-6acfa1a13025,500308440,0000190852,Loves Travel Stops & Country Stores,743378698,,,Live,Production Tenant,Production,Business Transformation Management,Integrated Toolchain Extensions,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2023-04-06,loves-travel-stops-country-stores-inc-cloudalm.us10.alm.cloud.sap
9a21466d-8b0c-4cb3-9d42-3c8a52c6f68f,500178542,0000190852,Loves Travel Stops & Country Stores,743439751,179093753,177010242,Live,Production Tenant,Production,Business Transformation Management,Integrated Toolchain Extensions,Global,Global,2023-04-06,
30922ffb-afe8-4fff-aab2-e7d0e3334164,500100222,0000190852,Loves Travel Stops & Country Stores,746038275,179045129,506043212,Live,Production Tenant,Production,Human Capital Management,Core HR and Payroll public,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2025-11-07,my7000512.payroll.hr.cloud.sap
5e0ed072-7a86-4fd2-b20c-424c685b2559,500100223,0000190852,Loves Travel Stops & Country Stores,746038276,179045129,506043229,Live,Development Tenant,Development,Human Capital Management,Core HR and Payroll public,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2025-11-07,my7000510.payroll.hr.cloud.sap
36688f9b-8a04-4a0d-843a-54ce10032233,500100221,0000190852,Loves Travel Stops & Country Stores,746038291,179045129,506043161,Live,Test Tenant,Test,Human Capital Management,Core HR and Payroll public,USA: Virginia,"MS Azure East US 2 (HCM 40 + 48 + 64 + 68 + 70, SCP CF cf-us22)",2025-11-07,my7000511.payroll.hr.cloud.sap
fc3ebce0-5427-4d7f-b938-becda80709e3,500048304,0000190852,Loves Travel Stops & Country Stores,740849612,179008409,503765085,Deleted,Production Tenant,Production,Data & AI,BDC Public,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2019-01-14,loves.us10.sapanalytics.cloud
6ff547ef-560c-4813-803f-36cc51ade7cf,500050728,0000190852,Loves Travel Stops & Country Stores,741197652,179008409,504373539,Deleted,Test Tenant,Test,Data & AI,BDC Public,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2020-01-11,loves-q.us10.hanacloudservices.cloud.sap
708bcbef-08b6-4a31-9dd4-adfa3f4d6288,500164484,0000190852,Loves Travel Stops & Country Stores,741065442,179054676,240269541,Live,Parent Production Tenant,Production,Finance and Spend Management,Procurement,USA: Iowa,"GCP Iowa (IMS US1, SCP CF cf-us30 + cf-us30-integrate + cf-us31, TAU NA1)",2019-09-09,https://loves.procurement3.ariba.com
f4bf865a-d7e5-4fcc-8998-081b7c494da5,500164484,0000190852,Loves Travel Stops & Country Stores,741065488,179054676,240269541,Live,Production Tenant,Production,Finance and Spend Management,Procurement,USA: Iowa,"GCP Iowa (IMS US1, SCP CF cf-us30 + cf-us30-integrate + cf-us31, TAU NA1)",2019-09-09,https://loves-1.procurement3.ariba.com
369d0508-3a67-4522-9b19-2277fbf49f5b,500164483,0000190852,Loves Travel Stops & Country Stores,741065548,179054676,504851079,Live,Parent Test Tenant,Test,Finance and Spend Management,Procurement,USA: Iowa,"GCP Iowa (IMS US1, SCP CF cf-us30 + cf-us30-integrate + cf-us31, TAU NA1)",2019-09-09,https://loves-T.procurement3.ariba.com
bfc2a74e-7618-4e6d-8b51-baeba1ebb614,500164483,0000190852,Loves Travel Stops & Country Stores,741065619,179054676,240269541,Live,Test Tenant,Test,Finance and Spend Management,Procurement,USA: Iowa,"GCP Iowa (IMS US1, SCP CF cf-us30 + cf-us30-integrate + cf-us31, TAU NA1)",2019-09-09,https://loves-1-T.procurement3.ariba.com
6ea26f7f-5b03-4c04-9722-4991fef6a0c5,500164476,0000190852,Loves Travel Stops & Country Stores,741065744,179054676,504851081,Live,Production Tenant,Production,Finance and Spend Management,Procurement,USA: Iowa,"GCP Iowa (IMS US1, SCP CF cf-us30 + cf-us30-integrate + cf-us31, TAU NA1)",2019-09-09,https://loves.sourcing3.ariba.com
4abe6045-d1c4-4e17-a5be-b99b34197e1f,500164475,0000190852,Loves Travel Stops & Country Stores,741065839,179054676,504851079,Live,Test Tenant,Test,Finance and Spend Management,Procurement,USA: Iowa,"GCP Iowa (IMS US1, SCP CF cf-us30 + cf-us30-integrate + cf-us31, TAU NA1)",2019-09-09,https://loves-T.sourcing3.ariba.com
59570b42-211f-4f49-a756-acad3b968b1a,500574873,0000190852,Loves Travel Stops & Country Stores,741149227,179054676,504851081,Live,Production Tenant,Production,Supply Chain Management,Business Network,USA: Iowa,"GCP Iowa (IMS US1, SCP CF cf-us30 + cf-us30-integrate + cf-us31, TAU NA1)",2019-10-22,buyer.ariba.com
5eec24fe-be30-4969-a16c-e547957869da,500574873,0000190852,Loves Travel Stops & Country Stores,741210411,179054676,504851081,Live,Test Tenant,Test,Supply Chain Management,Business Network,USA: Iowa,"GCP Iowa (IMS US1, SCP CF cf-us30 + cf-us30-integrate + cf-us31, TAU NA1)",2020-01-13,buyer.ariba.com
249283a0-cced-4d9e-8a5d-9987388f3828,500317504,0000190852,Loves Travel Stops & Country Stores,746059789,179054676,240509806,Ready,Production Tenant,Production,Finance and Spend Management,Procurement,Global,Global,2025-10-30,
8fb8b9d9-fcb6-45ef-80dd-88352024869a,500542705,0000190852,Loves Travel Stops & Country Stores,746170046,179054676,504851079,Live,Production Tenant,Production,Supply Chain Management,Operate & Service,Global,Global,2025-11-26,
bc8d6f16-432e-4285-8aea-a05d6fd3cf8e,500361436,0000190852,Loves Travel Stops & Country Stores,740848952,179008409,240484333,Live,Production Tenant,Production,Business Technology Platform,SAP Build,Global,Global,2023-10-31,
86554153-c690-497e-9baf-159421ae0c56,500360232,0000190852,Loves Travel Stops & Country Stores,741216360,179008409,504354226,Deleted,Production Tenant,Production,Human Capital Management,Core HR and Payroll private,Global,Global,2023-10-31,
349cd484-e300-4772-a7c8-86375af16173,500360240,0000190852,Loves Travel Stops & Country Stores,740660775,179045129,240224211,Live,Production Tenant,Production,Other,Others,Global,Global,2023-10-31,
e6992e8f-7c4d-4b58-b025-e17ad30eaa57,500428287,0000190852,Loves Travel Stops & Country Stores,746203680,179045129,506043196,Live,Production Tenant,Production,Human Capital Management,Core HR and Payroll private,Global,Global,2025-12-22,
3f93d4a3-f24f-43e1-8b68-fbf2d12a3f1f,500027304,0000190852,Loves Travel Stops & Country Stores,740392735,,,Deleted,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,"USA: Ashburn, VA","Ashburn 3 (CCEE na-us-1d, CCS4 CCloud03, GCID Region AMER, SCP neo-us1)",2017-05-31,hcids.us1.hana.ondemand.com/DSoD/session/logon/L5211
21c97935-7e1b-453e-9bed-67072757f8a1,500034011,0000190852,Loves Travel Stops & Country Stores,740251733,179008409,240108399,Deleted,Production Tenant,Production,Business Technology Platform,BTP Other,Global,Global,2017-03-20,
d11ac47c-9cfe-4f84-b45a-8dac6599ed2c,500034011,0000190852,Loves Travel Stops & Country Stores,740333345,,,Deleted,Production Tenant,Production,Business Technology Platform,BTP Other,Global,Global,2017-03-20,
625472e1-5954-49cd-9eac-f60c2e3e77e6,500035325,0000190852,Loves Travel Stops & Country Stores,740391528,,,Live,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2017-05-26,l5211-tmn.hci.us2.hana.ondemand.com/
252b82f8-3e6b-432d-83d6-a8abb5932689,500221002,0000190852,Loves Travel Stops & Country Stores,740412579,179062765,500340733,Live,Production Tenant,Production,Business Technology Platform,BTP Other,Global,Global,2017-05-25,cockpit.btp.cloud.sap/cockpit/#/globalaccount/CA190852TID000000000740412579
3a154be4-ac71-4e54-bfb2-11e5f940a0e8,500027496,0000190852,Loves Travel Stops & Country Stores,740414439,,,Live,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2017-07-18,produs2apiportalapimgmtpphx-d08d55030.us2.hana.ondemand.com:443/
e36dfafd-9fc6-4e90-890f-2f93da7316c0,500027496,0000190852,Loves Travel Stops & Country Stores,740535988,,,Live,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-02-05,produs2apiportalapimgmtpphx-d7bd04f0d.us2.hana.ondemand.com:443
2d018600-bbe2-4c1b-a963-69bbd53e91b7,500045804,0000190852,Loves Travel Stops & Country Stores,740561352,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-03-07,
c27e978d-6513-425a-b250-360115f5b85f,500045804,0000190852,Loves Travel Stops & Country Stores,740563186,,,Deleted,Production Tenant,Production,Business Technology Platform,BTP Other,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-03-07,
958b292b-3197-427c-8dff-a4ae38ce0a6a,500045804,0000190852,Loves Travel Stops & Country Stores,740563684,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-03-07,
44944ea4-3585-4002-be7e-2ac601a36c7f,500045804,0000190852,Loves Travel Stops & Country Stores,740563980,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-03-07,
05ca66f4-4edd-4b41-8f19-2544f4221a52,500047762,0000190852,Loves Travel Stops & Country Stores,740640984,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-05-29,
a2aad37f-800b-41d7-b495-45fe1715354a,500047833,0000190852,Loves Travel Stops & Country Stores,740648705,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-06-04,
780a1c55-4adc-468f-b7e7-02d821ca95c0,500047833,0000190852,Loves Travel Stops & Country Stores,740649123,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-06-04,
1e14e146-1918-4d07-a3d8-2765d21a7bb0,500047833,0000190852,Loves Travel Stops & Country Stores,740656132,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-06-16,
546df37c-0178-4328-b3cb-ecfd3226af65,500124156,0000190852,Loves Travel Stops & Country Stores,740730486,,,Live,Production Tenant,Production,Data & AI,Database Cloud,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-07-31,
da4715c1-ae26-4af5-9447-8479c2e3fb75,500123710,0000190852,Loves Travel Stops & Country Stores,740730958,,,Live,Production Tenant,Production,Data & AI,Database Cloud,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-07-31,
5b983f7b-dd18-4491-a6be-98858e1f20ff,500123709,0000190852,Loves Travel Stops & Country Stores,740730959,,,Live,Production Tenant,Production,Data & AI,Database Cloud,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-07-31,
b5fae585-4f0b-49fd-909a-78563ab3b88c,500122601,0000190852,Loves Travel Stops & Country Stores,740733248,,,Live,Production Tenant,Production,Data & AI,Database Cloud,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-08-03,
5dc49be4-01e1-4817-abe2-ad7ed13e1520,500047833,0000190852,Loves Travel Stops & Country Stores,740735746,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-08-08,
4b815658-8bfe-41e1-ac2b-385f4b840ace,500027496,0000190852,Loves Travel Stops & Country Stores,740737690,,,Live,Test Tenant,Test,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-08-13,produs2apiportalapimgmtpphx-dfa4e9ea6.us2.hana.ondemand.com:443/
b23f4b31-1120-4741-9963-3bf654569764,500036989,0000190852,Loves Travel Stops & Country Stores,740783218,,,Live,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-10-26,l150084-tmn.hci.us2.hana.ondemand.com
115e022a-aeb2-402e-bc86-8d00412e1f7d,500124062,0000190852,Loves Travel Stops & Country Stores,740784971,,,Live,Production Tenant,Production,Data & AI,Database Cloud,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-10-31,
a432ff3f-dc96-4820-93a5-bec290383240,500047833,0000190852,Loves Travel Stops & Country Stores,740787212,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2018-11-05,
26d075a0-57ee-415f-8549-8cda26ef25e2,500056915,0000190852,Loves Travel Stops & Country Stores,740951876,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2019-04-10,
00b91e0e-2bc1-49c0-973a-e293edfb057d,500056915,0000190852,Loves Travel Stops & Country Stores,740955302,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2019-04-10,
6528abaf-4d47-400f-86bf-652c53d11b31,500056915,0000190852,Loves Travel Stops & Country Stores,740955699,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2019-04-10,
7c02ffab-5e23-4b0f-93f2-4b13826ead9f,500027496,0000190852,Loves Travel Stops & Country Stores,740984360,,,Live,Test Tenant,Test,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2019-05-06,
c7ee5dd9-0ddc-4af0-ba5f-45f503232ac8,500060685,0000190852,Loves Travel Stops & Country Stores,741005979,,,Live,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2019-06-12,
9b211b1e-54b8-4068-90cb-67d0d879ef2d,500060685,0000190852,Loves Travel Stops & Country Stores,741006021,,,Live,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2019-06-12,
508d5fb2-6ca4-4a66-bdcc-a1696f5ce23c,500060685,0000190852,Loves Travel Stops & Country Stores,741006185,,,Live,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2019-06-12,
486d1032-37de-4ba5-8979-80343126ab3a,500060685,0000190852,Loves Travel Stops & Country Stores,741006221,,,Live,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2019-06-12,
94e85cae-81f0-49fc-a6bf-276c5b10fb4d,500027496,0000190852,Loves Travel Stops & Country Stores,741008766,,,Live,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2019-06-15,
b8680772-932b-4931-8829-78ea70ccc890,500060685,0000190852,Loves Travel Stops & Country Stores,741008769,,,Live,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2019-06-15,
49e668f7-956d-4455-b62d-fdc91618bfaf,500164411,0000190852,Loves Travel Stops & Country Stores,741079159,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2019-09-20,
8e4dcee5-3b44-41e7-ae53-c8a8077b2f5c,500164413,0000190852,Loves Travel Stops & Country Stores,741101436,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2019-09-23,
954ff9f8-6eba-46ef-8700-3bd54f115a02,500061759,0000190852,Loves Travel Stops & Country Stores,741184995,,,Deleted,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2019-12-13,
79923f46-928b-4079-861c-e853c7e921aa,500060685,0000190852,Loves Travel Stops & Country Stores,741263473,,,Live,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2020-03-18,
f1eb83e4-63a9-4df1-903b-c780853f071b,500047833,0000190852,Loves Travel Stops & Country Stores,741263587,,,Deleted,Production Tenant,Production,Business Technology Platform,SAP Build,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2020-03-18,
859671f5-ad92-45f4-a558-c6743743c5c9,500046270,0000190852,Loves Travel Stops & Country Stores,741264307,,,Live,Test Tenant,Test,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2020-03-18,e150147-tmn.hci.us2.hana.ondemand.com
e2a9c0d9-9915-4e4c-9792-5e5970319507,500054780,0000190852,Loves Travel Stops & Country Stores,741376586,,,Live,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,"USA: Chandler, AZ","Chandler 1 (CCEE na-us-3a, GCID Region AMER, HCM 4, SCP neo-us2)",2020-08-17,
85f427a7-b517-4348-9378-e9995c85e7ca,500056485,0000190852,Loves Travel Stops & Country Stores,741398678,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2020-09-08,lovestms.ts.cfapps.us10.hana.ondemand.com
fc3475d5-64c0-4a67-8cc8-3c285c2d730d,500211714,0000190852,Loves Travel Stops & Country Stores,741599793,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-02-25,
f6d8ec1e-ad7e-43d3-bfe0-01364041c447,500211714,0000190852,Loves Travel Stops & Country Stores,741599798,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-02-25,
f22d5acd-77b3-49b8-a05e-2956c9040c2d,500211714,0000190852,Loves Travel Stops & Country Stores,741599800,,,Deleted,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-02-25,
ecede570-01c0-4131-8fe5-0e8464b02a11,500211714,0000190852,Loves Travel Stops & Country Stores,741599801,,,Deleted,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-02-25,
ca2185c1-1d5b-4bf6-98cf-ecb4e3a4a07b,500211714,0000190852,Loves Travel Stops & Country Stores,741599802,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-02-25,
0bc591af-18b9-42b4-970d-71bed55020d6,500211714,0000190852,Loves Travel Stops & Country Stores,741599803,,,Deleted,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-02-25,
0c508c00-8863-4242-958c-ee872c2766e2,500211714,0000190852,Loves Travel Stops & Country Stores,741599804,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-02-25,
2fc9bdfc-fcec-40ad-9385-2e02449ef05b,500211714,0000190852,Loves Travel Stops & Country Stores,741599805,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-02-25,
0b7565a1-6c43-427d-b8ac-cc31a7b37e51,500211714,0000190852,Loves Travel Stops & Country Stores,741599807,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-02-25,
9d8ab217-bc72-4b4d-ab49-1a947727a2e8,500211714,0000190852,Loves Travel Stops & Country Stores,741599810,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-02-25,
